backbone,optim,lr,batch_size,frac_val,early_start,epochs,output_tab,double_img,torch_version,torchvision_version,executed,mem_usage,cum_mem
resnet,sgd,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2239406
resnet,radam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2245168
resnet,ranger,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2250930
resnet,ranger,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2256692
resnet,ranger,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2262454
resnet,adam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2268216
resnet,adam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2273978
resnet,adam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2279740
resnet,adam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2285502
resnet,ranger,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,5762,2291264
vit,radam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2301223
vit,sgd,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2311182
vit,sgd,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2321141
vit,sgd,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2331100
vit,sgd,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2341059
vit,ranger,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2351018
vit,ranger,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2360977
vit,ranger,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2370936
vit,radam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2380895
vit,adam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2390854
vit,adam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2400813
vit,adam,0.001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2410772
vit,adam,0.01,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2420731
vit,ranger,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2430690
vit,radam,0.0001,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2440649
vit,adam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2450608
vit,adam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2460567
vit,adam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2470526
vit,adam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2480485
vit,ranger,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2490444
vit,ranger,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2500403
vit,ranger,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2510362
vit,ranger,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2520321
vit,sgd,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2530280
vit,sgd,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2540239
vit,sgd,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2550198
vit,sgd,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2560157
vit,radam,0.01,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2570116
vit,radam,0.001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2580075
vit,radam,0.0005,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2590034
vit,radam,0.0005,16,0.2,100,100,0,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2599993
vit,radam,0.0001,16,0.2,100,100,5,1.0,1.12.0+cu113,0.13.0+cu113,1,9959,2609952
